cycle_id,sample_id,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stable_flag,is_stable_cycle,is_healthy,num_degraded_components,degraded_components,is_single_component_fault,fault_subsystem,fault_label,subsystem_label,condition_type
1191,1191,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1192,1192,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1193,1193,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1194,1194,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1195,1195,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1196,1196,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1197,1197,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1198,1198,20,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1199,1199,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1200,1200,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1201,1201,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1202,1202,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1203,1203,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1204,1204,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1205,1205,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1206,1206,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1207,1207,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1208,1208,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1209,1209,20,100,2,100,1,0,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1210,1210,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1211,1211,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1212,1212,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1213,1213,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1214,1214,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1215,1215,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1216,1216,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1217,1217,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1218,1218,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1219,1219,20,73,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1220,1220,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1221,1221,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1222,1222,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1223,1223,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1224,1224,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1225,1225,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1226,1226,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1227,1227,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1228,1228,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1229,1229,20,80,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1230,1230,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1231,1231,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1232,1232,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1233,1233,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1234,1234,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1235,1235,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1236,1236,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1237,1237,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1238,1238,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1239,1239,20,90,2,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1240,1240,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1241,1241,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1242,1242,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1243,1243,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1244,1244,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1245,1245,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1246,1246,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1247,1247,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1248,1248,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1249,1249,20,100,2,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1250,1250,20,100,1,100,1,0,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1251,1251,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1252,1252,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1253,1253,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1254,1254,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1255,1255,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1256,1256,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1257,1257,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1258,1258,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1259,1259,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1260,1260,20,73,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1261,1261,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1262,1262,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1263,1263,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1264,1264,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1265,1265,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1266,1266,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1267,1267,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1268,1268,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1269,1269,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1270,1270,20,80,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1271,1271,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1272,1272,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1273,1273,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1274,1274,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1275,1275,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1276,1276,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1277,1277,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1278,1278,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1279,1279,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1280,1280,20,90,1,100,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1281,1281,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1282,1282,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1283,1283,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1284,1284,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1285,1285,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1286,1286,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1287,1287,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1288,1288,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1289,1289,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1290,1290,20,100,1,100,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1291,1291,20,100,0,100,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1292,1292,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1293,1293,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1294,1294,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1295,1295,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1296,1296,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1297,1297,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1298,1298,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1299,1299,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1300,1300,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1301,1301,20,73,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1302,1302,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1303,1303,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1304,1304,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1305,1305,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1306,1306,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1307,1307,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1308,1308,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1309,1309,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1310,1310,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1311,1311,20,80,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1312,1312,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1313,1313,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1314,1314,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1315,1315,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1316,1316,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1317,1317,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1318,1318,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1319,1319,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1320,1320,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1321,1321,20,90,0,100,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1322,1322,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1323,1323,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1324,1324,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1325,1325,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1326,1326,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1327,1327,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1328,1328,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1329,1329,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1330,1330,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1331,1331,20,100,0,100,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1332,1332,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1333,1333,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1334,1334,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1335,1335,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1336,1336,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1337,1337,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1338,1338,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1339,1339,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1340,1340,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1341,1341,20,100,0,90,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1342,1342,20,100,2,90,1,0,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1343,1343,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1344,1344,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1345,1345,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1346,1346,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1347,1347,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1348,1348,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1349,1349,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1350,1350,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1351,1351,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1352,1352,20,73,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1353,1353,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1354,1354,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1355,1355,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1356,1356,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1357,1357,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1358,1358,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1359,1359,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1360,1360,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1361,1361,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1362,1362,20,80,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1363,1363,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1364,1364,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1365,1365,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1366,1366,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1367,1367,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1368,1368,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1369,1369,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1370,1370,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1371,1371,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1372,1372,20,90,2,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1373,1373,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1374,1374,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1375,1375,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1376,1376,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1377,1377,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1378,1378,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1379,1379,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1380,1380,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1381,1381,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1382,1382,20,100,2,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1383,1383,20,100,1,90,1,0,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1384,1384,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1385,1385,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1386,1386,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1387,1387,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1388,1388,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1389,1389,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1390,1390,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1391,1391,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1392,1392,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1393,1393,20,73,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1394,1394,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1395,1395,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1396,1396,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1397,1397,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1398,1398,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1399,1399,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1400,1400,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1401,1401,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1402,1402,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1403,1403,20,80,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1404,1404,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1405,1405,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1406,1406,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1407,1407,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1408,1408,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1409,1409,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1410,1410,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1411,1411,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1412,1412,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1413,1413,20,90,1,90,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1414,1414,20,100,1,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1415,1415,20,100,1,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1416,1416,20,100,1,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1417,1417,20,100,1,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1418,1418,20,100,1,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1419,1419,20,100,1,90,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
